RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-529,2023,FASE 1,,1900-01-13 00:00:00,Masculino,Pública,5.0,6.8,9.6,8.0,7.52,5.78125,6.893333333,7.396685633864757,7.084940476142857,1.4115571239523599,1.0875879479289452,1.2000000000000002,Muito Alto Risco
RA-1028,2023,FASE 1,,11,Masculino,Pública,5.0,5.0,9.2,0.0,7.52,7.34375,7.946666667,7.396685633864757,6.001488095285715,1.8396320735852827,1.4790413185092495,-5.0,Muito Alto Risco
RA-686,2023,FASE 1,,10,Feminino,Pública,5.0,8.0,9.0,8.5,7.52,7.5,8.56,7.396685633864757,7.725714285714285,1.124859392575928,0.9244701454649116,0.5,Muito Alto Risco
RA-1029,2023,FASE 1,,9,Feminino,Pública,10.0,5.4,6.3,10.0,3.77,7.5,8.006666667,7.396685633864757,7.2823809524285705,1.1664506572856876,1.3695029871995474,4.6,Alto Risco
RA-1030,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,6.9,9.7,8.5,3.77,6.875,8.39,7.396685633864757,7.019285714285715,1.4055933922619908,1.0718280877937627,1.5999999999999996,Muito Alto Risco
RA-522,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,8.3,9.2,7.5,7.52,7.083333333,8.45,7.396685633864757,7.579047619,1.108300204794603,0.8910595872623487,-0.8000000000000007,Muito Alto Risco
RA-501,2023,FASE 1,,10,Masculino,Pública,5.0,8.9,8.4,7.0,7.52,8.541666667,9.396666667,7.396685633864757,7.822619047714285,0.9437141894169195,0.8309949032541014,-1.9000000000000004,Muito Alto Risco
RA-692,2023,FASE 1,,10,Feminino,Privada,5.0,4.6,7.7,7.4,7.52,6.666666667,7.39,7.396685633864757,6.610952381,1.6735492284286024,1.6076256539588691,2.8000000000000007,Muito Alto Risco
RA-527,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Pública,5.0,6.5,9.1,9.0,7.52,7.5,7.78,7.396685633864757,7.485714285714287,1.399784648515613,1.1377765934263584,2.5,Muito Alto Risco
RA-1031,2023,FASE 1,,10,Masculino,Pública,5.0,5.9,8.8,8.0,7.52,6.666666667,7.006666667,7.396685633864757,6.984761904857143,1.4912726656498898,1.2534630797940614,2.0999999999999996,Muito Alto Risco
RA-1032,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,6.0,9.5,8.5,7.52,7.291666667,7.563333333,7.396685633864757,7.339285714285714,1.5830694884185967,1.2325755097258384,2.5,Muito Alto Risco
RA-1033,2023,FASE 1,,1900-01-11 00:00:00,Feminino,Pública,5.0,7.9,8.9,9.0,7.52,8.125,9.006666667,7.396685633864757,7.921666666714286,1.1264396911783319,0.9361708181071707,1.0999999999999996,Muito Alto Risco
RA-1034,2023,FASE 1,,10,Masculino,Pública,5.0,8.3,9.0,7.5,7.52,8.333333333,8.393333333,7.396685633864757,7.720952380857143,1.084206722081677,0.8910595872623487,-0.8000000000000007,Muito Alto Risco
RA-1035,2023,FASE 1,,9,Masculino,Pública,10.0,5.8,8.3,0.0,7.52,7.708333333,7.78,7.396685633864757,6.7297619047142865,1.4307877952077228,1.2750707867375894,-5.8,Alto Risco
RA-730,2023,FASE 1,,10,Feminino,Privada,5.0,7.8,8.7,10.0,5.02,9.53125,8.67,7.396685633864757,7.817321428571428,1.1152416356877322,0.9481714695378486,2.2,Muito Alto Risco
RA-855,2023,FASE 1,,9,Feminino,Pública,10.0,6.8,10.0,9.5,7.52,8.4375,8.67,7.396685633864757,8.703928571428571,1.4703720041170416,1.0875879479289452,2.7,Alto Risco
RA-820,2023,FASE 1,,10,Masculino,Pública,5.0,8.9,7.4,7.9,7.52,9.0625,8.28,7.396685633864757,7.723214285714286,0.8313672621053815,0.8309949032541014,-1.0,Muito Alto Risco
RA-738,2023,FASE 1,,1900-01-09 00:00:00,Feminino,Pública,10.0,6.0,9.3,8.0,7.52,8.4375,8.336666667,7.396685633864757,8.227738095285714,1.5497417097150474,1.2325755097258384,2.0,Alto Risco
RA-1036,2023,FASE 1,,11,Feminino,Pública,5.0,8.0,9.6,0.0,3.77,9.0625,8.336666667,7.396685633864757,6.252738095285715,1.1998500187476566,0.9244701454649116,-8.0,Muito Alto Risco
RA-1037,2023,FASE 1,,10,Masculino,Pública,5.0,6.7,8.4,9.0,7.52,8.59375,8.17,7.396685633864757,7.626250000000001,1.2535442471272944,1.1038181814452703,2.3,Muito Alto Risco
RA-576,2023,FASE 1,,11,Feminino,Pública,5.0,8.0,9.3,9.0,5.02,9.21875,8.503333333,7.396685633864757,7.720297619,1.1623547056617924,0.9244701454649116,1.0,Muito Alto Risco
RA-1038,2023,FASE 1,,10,Feminino,Privada,5.0,6.5,9.3,8.0,7.52,8.90625,8.17,7.396685633864757,7.628035714285715,1.430549146285187,1.1377765934263584,1.5,Muito Alto Risco
RA-1039,2023,FASE 1,,1900-01-12 00:00:00,Masculino,Pública,5.0,6.2,9.9,8.0,7.52,8.125,8.056666667,7.396685633864757,7.543095238142858,1.5965166908563133,1.1928214213618378,1.7999999999999998,Muito Alto Risco
RA-1040,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,6.6,9.3,10.0,7.52,7.8125,8.06,7.396685633864757,7.756071428571429,1.4088774428116952,1.1205401657119765,3.4000000000000004,Muito Alto Risco
RA-1041,2023,FASE 1,,10,Feminino,Pública,5.0,3.3,7.2,10.0,7.52,7.8125,8.003333333,7.396685633864757,6.976547619,2.1811572250833082,2.2407408766630588,6.7,Muito Alto Risco
RA-733,2023,FASE 1,,9,Feminino,Pública,10.0,6.2,8.7,10.0,7.52,8.333333333,8.893333333,7.396685633864757,8.520952380857143,1.4029995162070632,1.1928214213618378,3.8,Alto Risco
RA-837,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,7.0,9.3,9.0,7.52,7.916666667,7.836666667,7.396685633864757,8.367619047714285,1.328381659762891,1.0565184450599567,2.0,Alto Risco
RA-519,2023,FASE 1,,10,Masculino,Pública,5.0,7.4,9.9,9.0,7.52,7.708333333,8.223333333,7.396685633864757,7.821666666571429,1.3376570733684636,0.9994170563254636,1.5999999999999996,Muito Alto Risco
RA-521,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,7.9,9.9,0.0,3.77,7.083333333,8.166666667,7.396685633864757,5.974285714285714,1.2530059486140994,0.9361708181071707,-7.9,Muito Alto Risco
RA-1042,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,4.3,6.5,0.0,3.77,7.708333333,7.666666667,7.396685633864757,4.992142857142857,1.5112764473378284,1.719759505664905,-4.3,Muito Alto Risco
RA-713,2023,FASE 1,,10,Masculino,Pública,5.0,7.5,9.6,8.0,3.77,6.875,8.166666667,7.396685633864757,6.987380952428572,1.2798293560858551,0.9860932720790236,0.5,Muito Alto Risco
RA-736,2023,FASE 1,,10,Masculino,Pública,5.0,6.7,9.5,8.5,6.27,7.708333333,8.11,7.396685633864757,7.398333333285714,1.4176988509177733,1.1038181814452703,1.7999999999999998,Muito Alto Risco
RA-1043,2023,FASE 1,,10,Masculino,Pública,5.0,2.5,7.9,10.0,6.27,7.708333333,7.833333333,7.396685633864757,6.744523809428571,3.158736505397841,2.9574912570430856,7.5,Muito Alto Risco
RA-716,2023,FASE 1,,10,Masculino,Pública,5.0,5.6,8.7,9.0,3.77,6.875,7.443333333,7.396685633864757,6.626904761857142,1.553294054633101,1.3206008987439308,3.4000000000000004,Muito Alto Risco
RA-1044,2023,FASE 1,,10,Feminino,Pública,5.0,6.1,9.7,8.0,7.52,7.5,8.336666667,7.396685633864757,7.450952381,1.5899032945418783,1.2123726657703258,1.9000000000000004,Muito Alto Risco
RA-745,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Privada - Programa de Apadrinhamento,5.0,7.0,9.3,9.5,3.77,8.125,8.893333333,7.396685633864757,7.369761904714286,1.328381659762891,1.0565184450599567,2.5,Muito Alto Risco
RA-717,2023,FASE 1,,11,Feminino,Pública,5.0,5.9,8.5,0.0,7.52,8.125,8.446666667,7.396685633864757,6.2130952381428575,1.4404338247754616,1.2534630797940614,-5.9,Muito Alto Risco
RA-718,2023,FASE 1,,1900-01-09 00:00:00,Feminino,Pública,10.0,7.8,9.1,9.5,3.77,7.916666667,8.39,7.396685633864757,8.068095238142858,1.1665171131906165,0.9481714695378486,1.7000000000000002,Alto Risco
RA-721,2023,FASE 1,,9,Feminino,Pública,10.0,8.4,9.5,8.5,7.52,8.125,8.443333333,7.396685633864757,8.641190476142857,1.1308177597905011,0.880452997722266,0.09999999999999964,Alto Risco
RA-746,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,7.2,8.0,0.0,3.77,6.875,7.113333333,7.396685633864757,6.136904761857143,1.1109568115539508,1.027174785983163,-7.2,Alto Risco
RA-1045,2023,FASE 1,,11,Feminino,Pública,5.0,7.9,9.4,9.5,7.52,7.708333333,8.28,7.396685633864757,7.901190476142857,1.1897228198962155,0.9361708181071707,1.5999999999999996,Muito Alto Risco
RA-483,2023,FASE 1,,12,Feminino,Pública,5.0,5.6,6.0,9.0,2.52,7.916666667,8.166666667,7.396685633864757,6.314761904857143,1.0712372790573113,1.3206008987439308,3.4000000000000004,Muito Alto Risco
RA-1046,2023,FASE 1,,9,Masculino,Pública,10.0,6.3,8.5,0.0,3.77,8.541666667,8.223333333,7.396685633864757,6.476428571428571,1.348992223456594,1.1738907528749019,-6.3,Alto Risco
RA-1047,2023,FASE 1,,9,Masculino,Pública,10.0,6.9,8.5,10.0,3.77,8.125,7.893333333,7.396685633864757,7.884047619,1.2317055499203013,1.0718280877937627,3.0999999999999996,Alto Risco
RA-570,2023,FASE 1,,1900-01-11 00:00:00,Feminino,Pública,5.0,5.9,7.3,8.5,3.77,8.125,8.056666667,7.396685633864757,6.6645238095714285,1.2370784612777495,1.2534630797940614,2.5999999999999996,Muito Alto Risco
RA-1048,2023,FASE 1,,10,Feminino,Privada,5.0,8.2,9.5,8.5,3.77,8.541666667,8.5,7.396685633864757,7.4302380952857146,1.15839531764419,0.9019248425636822,0.3000000000000007,Muito Alto Risco
RA-1049,2023,FASE 1,,10,Masculino,Pública,5.0,6.3,7.7,10.0,7.52,8.125,7.943333333,7.396685633864757,7.512619047571428,1.222028249484209,1.1738907528749019,3.7,Muito Alto Risco
RA-1050,2023,FASE 1,,11,Masculino,Pública,5.0,7.2,9.2,9.0,6.27,8.125,8.223333333,7.396685633864757,7.574047619,1.2776003332870434,1.027174785983163,1.7999999999999998,Muito Alto Risco
RA-1051,2023,FASE 1,,9,Feminino,Pública,10.0,8.4,8.9,8.5,6.27,8.75,8.613333333,7.396685633864757,8.49047619042857,1.0593976907511011,0.880452997722266,0.09999999999999964,Alto Risco
RA-707,2023,FASE 1,,1900-01-11 00:00:00,Feminino,Pública,5.0,6.5,9.8,0.0,3.77,7.916666667,7.946666667,7.396685633864757,5.847619047714287,1.5074603907091217,1.1377765934263584,-6.5,Muito Alto Risco
RA-1052,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,5.3,9.0,0.0,7.52,7.916666667,7.833333333,7.396685633864757,6.795714285714285,1.697792869269949,1.3953377917118952,-5.3,Alto Risco
RA-580,2023,FASE 1,,11,Feminino,Pública,5.0,9.0,9.8,8.5,7.52,8.75,8.67,7.396685633864757,8.177142857142856,1.0887679146761473,0.8217626523569334,-0.5,Muito Alto Risco
RA-581,2023,FASE 1,,11,Masculino,Pública,5.0,7.9,9.8,8.0,7.52,6.458333333,7.393333333,7.396685633864757,7.438809523714285,1.2403493228705227,0.9361708181071707,0.09999999999999964,Muito Alto Risco
RA-735,2023,FASE 1,,11,Feminino,Pública,5.0,8.1,9.0,0.0,7.52,8.333333333,8.393333333,7.396685633864757,6.620952380857143,1.1109739538328602,0.9130583426570494,-8.1,Muito Alto Risco
RA-710,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,6.5,9.0,9.5,3.77,7.083333333,7.113333333,7.396685633864757,6.852380952285714,1.384402399630826,1.1377765934263584,3.0,Muito Alto Risco
RA-712,2023,FASE 1,,12,Masculino,Pública,5.0,6.7,5.6,9.5,3.14,7.5,6.836666667,7.396685633864757,6.325238095285714,0.8356961647515295,1.1038181814452703,2.8,Muito Alto Risco
RA-549,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,6.4,8.1,9.5,5.02,6.875,7.5,7.396685633864757,6.913571428571428,1.2654272769879704,1.1555515753577186,3.0999999999999996,Muito Alto Risco
RA-679,2023,FASE 1,,11,Masculino,Pública,5.0,3.6,7.5,7.5,5.02,6.875,7.393333333,7.396685633864757,6.126904761857143,2.082754790336018,2.0540643248721904,3.9,Muito Alto Risco
RA-571,2023,FASE 1,,12,Feminino,Privada,5.0,5.0,7.9,9.0,3.77,7.291666667,7.616666667,7.396685633864757,6.511190476285713,1.5796840631873625,1.4790413185092495,4.0,Muito Alto Risco
RA-714,2023,FASE 1,,12,Masculino,Pública,5.0,7.4,8.0,0.0,3.14,7.5,7.223333333,7.396685633864757,5.466190476142857,1.0809350087825969,0.9994170563254636,-7.4,Muito Alto Risco
RA-737,2023,FASE 1,,9,Feminino,Pública,10.0,7.5,7.8,9.5,7.52,7.291666667,7.783333333,7.396685633864757,8.199285714285713,1.0398613518197573,0.9860932720790236,2.0,Alto Risco
RA-577,2023,FASE 1,,11,Feminino,Pública,5.0,7.4,8.2,10.0,3.77,6.875,7.673333333,7.396685633864757,6.988333333285715,1.1079583840021616,0.9994170563254636,2.5999999999999996,Muito Alto Risco
RA-1053,2023,FASE 1,,9,Masculino,Pública,10.0,8.6,9.1,0.0,6.27,8.958333333,8.616666667,7.396685633864757,7.363571428571428,1.0580165097081735,0.8599797272252945,-8.6,Alto Risco
RA-731,2023,FASE 1,,11,Feminino,Pública,5.0,6.8,7.6,8.5,3.14,7.5,7.45,7.396685633864757,6.57,1.1174827231289515,1.0875879479289452,1.7000000000000002,Muito Alto Risco
RA-552,2023,FASE 1,,1900-01-12 00:00:00,Masculino,Pública,5.0,6.4,5.6,0.0,3.14,6.666666667,6.89,7.396685633864757,4.8138095238571434,0.8748633026089672,1.1555515753577186,-6.4,Muito Alto Risco
RA-1054,2023,FASE 1,,1900-01-12 00:00:00,Masculino,Pública,5.0,6.6,8.6,8.5,7.52,7.5,7.836666667,7.396685633864757,7.365238095285714,1.3028329041054385,1.1205401657119765,1.9000000000000004,Muito Alto Risco
RA-1055,2023,FASE 1,,11,Masculino,Pública,5.0,5.5,7.2,0.0,7.52,7.291666667,7.276666667,7.396685633864757,5.6840476191428575,1.308852935829849,1.344607459346438,-5.5,Muito Alto Risco
RA-597,2023,FASE 1,,10,Masculino,Pública,5.0,8.5,9.6,10.0,7.52,9.0625,8.56,7.396685633864757,8.320357142857144,1.129278908363722,0.8700959456375436,1.5,Muito Alto Risco
RA-624,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,8.6,9.2,9.0,7.52,8.90625,8.39,7.396685633864757,8.088035714285713,1.0696430647599118,0.8599797272252945,0.40000000000000036,Muito Alto Risco
RA-776,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Privada - Programa de Apadrinhamento,5.0,3.5,7.0,0.0,7.52,7.8125,7.223333333,7.396685633864757,5.436547619000001,1.9994287346472437,2.112735113928808,-3.5,Muito Alto Risco
RA-600,2023,FASE 1,,10,Feminino,Pública,5.0,7.2,8.4,8.5,7.52,8.28125,8.056666667,7.396685633864757,7.565416666714286,1.1665046521316484,1.027174785983163,1.2999999999999998,Muito Alto Risco
RA-1056,2023,FASE 1,,9,Masculino,Pública,10.0,8.1,9.6,8.5,7.52,7.96875,8.113333333,7.396685633864757,8.543154761857142,1.1850388840883843,0.9130583426570494,0.40000000000000036,Alto Risco
RA-791,2023,FASE 1,,1900-01-12 00:00:00,Feminino,Pública,5.0,5.3,8.1,0.0,7.52,7.8125,7.723333333,7.396685633864757,5.9222619047142855,1.5280135823429541,1.3953377917118952,-5.3,Muito Alto Risco
RA-601,2023,FASE 1,,9,Masculino,Pública,10.0,8.7,10.0,9.0,7.52,9.0625,8.336666667,7.396685633864757,8.945595238142857,1.149293184691415,0.8500960388305664,0.3000000000000007,Alto Risco
RA-762,2023,FASE 1,,13,Masculino,Pública,5.0,5.8,9.1,10.0,3.14,7.8125,7.67,7.396685633864757,6.931785714285715,1.5686950525771417,1.2750707867375894,4.2,Muito Alto Risco
RA-778,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Pública,5.0,8.2,7.9,8.5,7.52,8.90625,8.62,7.396685633864757,7.8066071428571435,0.9632971588830632,0.9019248425636822,0.3000000000000007,Muito Alto Risco
RA-628,2023,FASE 1,,12,Masculino,Pública,5.0,9.4,8.9,9.5,7.52,8.28125,8.45,7.396685633864757,8.15017857142857,0.9467077970428678,0.7867977485230037,0.09999999999999964,Muito Alto Risco
RA-606,2023,FASE 1,,10,Masculino,Pública,5.0,6.0,8.5,8.5,7.52,7.65625,8.223333333,7.396685633864757,7.342797619,1.4164305949008498,1.2325755097258384,2.5,Muito Alto Risco
RA-766,2023,FASE 1,,11,Feminino,Pública,5.0,8.7,8.7,10.0,4.39,9.21875,8.336666667,7.396685633864757,7.763630952428571,0.9998850706815309,0.8500960388305664,1.3000000000000007,Muito Alto Risco
RA-607,2023,FASE 1,,11,Masculino,Pública,5.0,6.8,7.5,8.0,7.52,7.96875,8.17,7.396685633864757,7.279821428571429,1.102779003087781,1.0875879479289452,1.2000000000000002,Muito Alto Risco
RA-608,2023,FASE 1,,10,Masculino,Pública,5.0,6.2,7.5,10.0,7.52,7.96875,8.113333333,7.396685633864757,7.471726190428571,1.209482341557813,1.1928214213618378,3.8,Muito Alto Risco
RA-788,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,6.9,9.8,7.9,2.52,7.65625,8.283333333,7.396685633864757,7.579940476142858,1.420084045790465,1.0718280877937627,1.0,Alto Risco
RA-784,2023,FASE 1,,10,Feminino,Pública,5.0,7.3,9.5,10.0,7.52,8.125,8.783333333,7.396685633864757,8.032619047571428,1.301191617586632,1.0131058257587668,2.7,Muito Alto Risco
RA-785,2023,FASE 1,,10,Feminino,Pública,5.0,8.8,8.5,9.0,7.52,7.916666667,8.67,7.396685633864757,7.915238095285715,0.9657993409839791,0.8404369541943821,0.1999999999999993,Muito Alto Risco
RA-587,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Pública,5.0,2.7,7.0,8.5,7.52,6.458333333,6.72,7.396685633864757,6.2711904761428565,2.5916327286190297,2.7384989388614427,5.8,Muito Alto Risco
RA-790,2023,FASE 1,,1900-01-12 00:00:00,Masculino,Pública,5.0,7.4,8.1,0.0,7.52,7.083333333,8.286666667,7.396685633864757,6.198571428571428,1.0944466963923793,0.9994170563254636,-7.4,Muito Alto Risco
RA-663,2023,FASE 1,,11,Masculino,Pública,5.0,7.0,7.4,6.9,7.52,6.666666667,7.393333333,7.396685633864757,6.839999999999999,1.0569918583059563,1.0565184450599567,-0.09999999999999964,Muito Alto Risco
RA-664,2023,FASE 1,,11,Feminino,Pública,5.0,8.0,9.6,9.0,7.52,7.916666667,8.116666667,7.396685633864757,7.879047619142859,1.1998500187476566,0.9244701454649116,1.0,Muito Alto Risco
RA-761,2023,FASE 1,,10,Masculino,Pública,5.0,8.4,9.7,9.0,7.52,8.333333333,8.12,7.396685633864757,8.010476190428571,1.154624449470301,0.880452997722266,0.5999999999999996,Muito Alto Risco
RA-1057,2023,FASE 1,,9,Feminino,Pública,10.0,6.3,10.0,10.0,7.52,8.125,8.34,7.396685633864757,8.612142857142857,1.5870496746548166,1.1738907528749019,3.7,Alto Risco
RA-629,2023,FASE 1,,10,Feminino,Pública,5.0,7.5,9.4,10.0,7.52,7.916666667,7.95,7.396685633864757,7.898095238142858,1.2531662445007332,0.9860932720790236,2.5,Muito Alto Risco
RA-832,2023,FASE 1,,10,Masculino,Pública,5.0,8.5,9.5,10.0,7.52,7.708333333,8.283333333,7.396685633864757,8.073095237999999,1.1175155864016,0.8700959456375436,1.5,Muito Alto Risco
RA-594,2023,FASE 1,,11,Masculino,Pública,5.0,5.8,7.1,8.5,6.27,6.875,7.336666667,7.396685633864757,6.697380952428572,1.223926909153594,1.2750707867375894,2.7,Muito Alto Risco
RA-617,2023,FASE 1,,11,Feminino,Pública,5.0,6.9,9.0,0.0,7.52,7.708333333,8.116666667,7.396685633864757,6.320714285714287,1.304158817562672,1.0718280877937627,-6.9,Muito Alto Risco
RA-767,2023,FASE 1,,11,Masculino,Pública,5.0,6.3,8.3,10.0,7.52,7.291666667,7.446666667,7.396685633864757,7.408333333428573,1.317251229963498,1.1738907528749019,3.7,Muito Alto Risco
RA-1058,2023,FASE 1,,1900-01-09 00:00:00,Feminino,Pública,10.0,5.4,8.7,10.0,3.14,7.083333333,7.62,7.396685633864757,7.420476190428571,1.61081281244214,1.3695029871995474,4.6,Alto Risco
RA-747,2023,FASE 1,,11,Feminino,Pública,5.0,3.1,8.0,10.0,3.14,6.041666667,6.94,7.396685633864757,6.031666666714286,2.579812963560142,2.3852581857029205,6.9,Muito Alto Risco
RA-827,2023,FASE 1,,1900-01-11 00:00:00,Feminino,Pública,5.0,8.1,8.1,7.9,3.14,8.28125,8.73,7.396685633864757,7.035892857142857,0.9998765584495742,0.9130583426570494,-0.1999999999999993,Muito Alto Risco
RA-1059,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,7.6,9.8,10.0,2.52,7.96875,8.673333333,7.396685633864757,7.366011904714286,1.2893040389422445,0.9731200676048885,2.4000000000000004,Muito Alto Risco
RA-612,2023,FASE 1,,11,Feminino,Privada - Programa de Apadrinhamento,5.0,9.7,9.7,9.0,3.77,9.0625,9.286666667,7.396685633864757,7.931309523857143,0.9998969178435213,0.7624663059338994,-0.6999999999999993,Muito Alto Risco
RA-1060,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,5.7,8.6,9.0,3.14,7.96875,8.673333333,7.396685633864757,6.868869047571429,1.5085072794246621,1.297436525848931,3.3,Muito Alto Risco
RA-665,2023,FASE 1,,1900-01-11 00:00:00,Feminino,Pública,5.0,5.2,4.9,9.5,2.52,8.28125,8.226666667,7.396685633864757,6.232559523857144,0.9421265141318977,1.4221660515025487,4.3,Muito Alto Risco
RA-829,2023,FASE 1,,9,Feminino,Pública,10.0,8.4,9.4,9.0,3.14,9.21875,9.23,7.396685633864757,8.34125,1.1189144149506012,0.880452997722266,0.5999999999999996,Alto Risco
RA-1061,2023,FASE 1,,10,Masculino,Pública,5.0,9.3,9.7,9.5,3.14,8.75,8.836666667,7.396685633864757,7.746666666714286,1.0428986130523599,0.7952570297672031,0.1999999999999993,Muito Alto Risco
RA-1062,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,6.2,7.7,7.4,3.77,8.59375,8.503333333,7.396685633864757,7.452440476142857,1.2417352039993548,1.1928214213618378,1.2000000000000002,Alto Risco
RA-615,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Pública,5.0,7.6,9.7,10.0,3.14,8.28125,8.616666667,7.396685633864757,7.476845238142857,1.2761478752795683,0.9731200676048885,2.4000000000000004,Muito Alto Risco
RA-833,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,7.4,9.5,10.0,3.77,8.4375,8.56,7.396685633864757,7.523928571428572,1.2836103229293339,0.9994170563254636,2.5999999999999996,Muito Alto Risco
RA-630,2023,FASE 1,,10,Masculino,Pública,5.0,5.7,8.6,9.0,3.77,8.28125,8.673333333,7.396685633864757,7.003511904714286,1.5085072794246621,1.297436525848931,3.3,Muito Alto Risco
RA-752,2023,FASE 1,,11,Feminino,Pública,5.0,6.4,9.9,9.5,7.52,7.65625,9.23,7.396685633864757,7.886607142857143,1.5466333385408528,1.1555515753577186,3.0999999999999996,Muito Alto Risco
RA-777,2023,FASE 1,,1900-01-09 00:00:00,Feminino,Pública,10.0,6.3,9.3,0.0,7.52,8.28125,8.84,7.396685633864757,7.17732142857143,1.4759561974289797,1.1738907528749019,-6.3,Alto Risco
RA-1063,2023,FASE 1,,1900-01-11 00:00:00,Masculino,Privada - Programa de Apadrinhamento,5.0,5.9,9.5,9.5,7.52,6.40625,7.89,7.396685633864757,7.3880357142857145,1.6098966276902218,1.2534630797940614,3.5999999999999996,Muito Alto Risco
RA-764,2023,FASE 1,,1900-01-09 00:00:00,Masculino,Pública,10.0,7.8,9.2,0.0,7.52,8.28125,8.56,7.396685633864757,7.337321428571428,1.1793359825663374,0.9481714695378486,-7.8,Alto Risco
RA-1064,2023,FASE 1,,10,Masculino,Pública,5.0,8.6,9.8,8.5,7.52,9.375,8.84,7.396685633864757,8.233571428571429,1.139402395070341,0.8599797272252945,-0.09999999999999964,Muito Alto Risco
RA-1065,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Pública,5.0,7.0,9.6,8.5,7.52,8.4375,8.84,7.396685633864757,7.842500000000001,1.3712326810455648,1.0565184450599567,1.5,Muito Alto Risco
RA-772,2023,FASE 1,,12,Masculino,Pública,5.0,4.8,7.2,0.0,7.52,6.875,8.003333333,7.396685633864757,5.628333333285714,1.499687565090606,1.540655203887681,-4.8,Muito Alto Risco
RA-781,2023,FASE 1,,10,Feminino,Pública,5.0,7.9,9.8,7.5,7.52,8.4375,9.116666667,7.396685633864757,7.896309523857143,1.2403493228705227,0.9361708181071707,-0.40000000000000036,Muito Alto Risco
RA-1066,2023,FASE 1,,10,Feminino,Pública,5.0,6.2,6.6,8.5,7.52,8.4375,8.783333333,7.396685633864757,7.291547618999999,1.0643444605708756,1.1928214213618378,2.3,Muito Alto Risco
RA-1067,2023,FASE 1,,10,Masculino,Pública,5.0,5.4,7.9,0.0,7.52,8.28125,9.006666667,7.396685633864757,6.158273809571428,1.4626920940566561,1.3695029871995474,-5.4,Muito Alto Risco
RA-834,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,9.2,9.9,9.0,6.27,9.6875,9.283333333,7.396685633864757,8.334404761857144,1.0759700032605153,0.8039001884430776,-0.1999999999999993,Muito Alto Risco
RA-722,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Pública,5.0,6.4,9.6,8.5,2.52,8.125,8.67,7.396685633864757,6.97357142857143,1.4997656616153723,1.1555515753577186,2.0999999999999996,Muito Alto Risco
RA-1068,2023,FASE 1,,1900-01-10 00:00:00,Masculino,Pública,5.0,9.0,9.3,8.5,6.89,9.166666667,9.283333333,7.396685633864757,8.162857142857144,1.033218531274303,0.8217626523569334,-0.5,Muito Alto Risco
RA-796,2023,FASE 1,,11,Feminino,Pública,5.0,5.5,9.8,9.0,6.27,7.083333333,8.336666667,7.396685633864757,7.284285714285714,1.7814942737684059,1.344607459346438,3.5,Muito Alto Risco
RA-1069,2023,FASE 1,,11,Masculino,Pública,5.0,7.1,7.8,9.0,7.52,8.125,8.226666667,7.396685633864757,7.538809523857144,1.0984368398817068,1.041639999136003,1.9000000000000004,Muito Alto Risco
RA-797,2023,FASE 1,,11,Masculino,Pública,5.0,7.5,8.6,8.5,7.52,6.041666667,7.233333333,7.396685633864757,7.199285714285715,1.1465137981602451,0.9860932720790236,1.0,Muito Alto Risco
RA-647,2023,FASE 1,,1900-01-10 00:00:00,Feminino,Privada - Programa de Apadrinhamento,5.0,5.2,8.7,7.3,6.27,7.708333333,8.446666667,7.396685633864757,6.946428571428571,1.6727552393770426,1.4221660515025487,2.0999999999999996,Muito Alto Risco
